"X","Y","Z","ReturnNumber","NumberOfReturns","Classification"
309258.740,6143475.910,466.440,1.000,3.000,5.000
309258.550,6143476.090,464.460,2.000,3.000,5.000
309258.040,6143476.550,459.060,3.000,3.000,2.000
309258.580,6143475.890,464.930,1.000,2.000,5.000
309258.030,6143476.400,459.060,2.000,2.000,2.000
309258.730,6143475.600,466.590,1.000,2.000,5.000
309258.020,6143476.240,459.050,2.000,2.000,2.000
309258.730,6143475.440,466.680,1.000,2.000,5.000
309258.010,6143476.080,459.050,2.000,2.000,2.000
309258.710,6143475.290,466.530,1.000,3.000,5.000
309258.590,6143475.390,465.330,2.000,3.000,5.000
309258.000,6143475.920,459.080,3.000,3.000,2.000
309258.700,6143475.140,466.560,1.000,3.000,5.000
309258.620,6143475.210,465.690,2.000,3.000,5.000
309257.990,6143475.750,459.080,3.000,3.000,2.000
309258.760,6143474.920,467.300,1.000,2.000,5.000
309257.980,6143475.590,459.070,2.000,2.000,2.000
309258.740,6143474.780,467.180,1.000,1.000,5.000
309258.750,6143474.610,467.360,1.000,2.000,5.000
309258.570,6143474.770,465.480,2.000,2.000,5.000
309258.750,6143474.450,467.550,1.000,2.000,5.000
309258.430,6143474.710,464.130,2.000,2.000,5.000
309258.680,6143474.350,466.910,1.000,2.000,5.000
309258.600,6143474.410,466.020,2.000,2.000,5.000
309258.600,6143474.250,466.150,1.000,2.000,5.000
309257.920,6143474.810,458.940,2.000,2.000,2.000
309258.590,6143474.100,466.090,1.000,2.000,5.000
309257.900,6143474.660,458.870,2.000,2.000,2.000
309258.590,6143473.930,466.230,1.000,4.000,5.000
309258.410,6143474.080,464.340,2.000,4.000,5.000
309258.320,6143474.160,463.360,3.000,4.000,5.000
309257.890,6143474.500,458.810,4.000,4.000,2.000
309258.410,6143473.920,464.460,1.000,2.000,5.000
309257.870,6143474.350,458.760,2.000,2.000,2.000
309258.500,6143473.690,465.510,1.000,4.000,5.000
309258.380,6143473.780,464.210,2.000,4.000,5.000
309258.270,6143473.860,463.080,3.000,4.000,5.000
309257.850,6143474.190,458.700,4.000,4.000,2.000
309258.510,6143473.530,465.670,1.000,1.000,5.000
309258.630,6143473.270,467.010,1.000,3.000,5.000
309258.380,6143473.460,464.430,2.000,3.000,5.000
309258.260,6143473.550,463.200,3.000,3.000,5.000
309258.570,6143473.160,466.480,1.000,1.000,5.000
309258.540,6143473.020,466.330,1.000,3.000,5.000
309258.410,6143473.110,464.980,2.000,3.000,5.000
309258.340,6143473.160,464.210,3.000,3.000,5.000
309258.560,6143472.840,466.630,1.000,4.000,5.000
309258.470,6143472.910,465.640,2.000,4.000,5.000
309258.350,6143473.000,464.390,3.000,4.000,5.000
309257.790,6143473.400,458.520,4.000,4.000,2.000
309258.380,6143472.810,464.820,1.000,4.000,5.000
309258.290,6143472.880,463.860,2.000,4.000,5.000
309258.170,6143472.960,462.670,3.000,4.000,5.000
309257.780,6143473.240,458.510,4.000,4.000,2.000
309258.380,6143472.650,464.940,1.000,3.000,5.000
309258.170,6143472.800,462.760,2.000,3.000,5.000
309257.760,6143473.080,458.500,3.000,3.000,2.000
309258.490,6143472.410,466.170,1.000,3.000,5.000
309258.170,6143472.640,462.860,2.000,3.000,5.000
309257.750,6143472.930,458.430,3.000,3.000,2.000
309258.290,6143472.390,464.200,1.000,3.000,5.000
309258.170,6143472.470,462.950,2.000,3.000,5.000
309257.740,6143472.770,458.460,3.000,3.000,2.000
309258.570,6143472.040,467.240,1.000,4.000,5.000
309258.270,6143472.240,464.120,2.000,4.000,5.000
309258.050,6143472.400,461.760,3.000,4.000,5.000
309257.730,6143472.610,458.410,4.000,4.000,2.000
309258.260,6143472.090,464.060,1.000,2.000,5.000
309257.880,6143472.340,460.150,2.000,2.000,1.000
309258.260,6143471.930,464.200,1.000,2.000,5.000
309257.700,6143472.300,458.300,2.000,2.000,2.000
309258.260,6143471.770,464.260,1.000,3.000,5.000
309258.120,6143471.860,462.830,2.000,3.000,5.000
309257.690,6143472.140,458.320,3.000,3.000,2.000
309258.240,6143471.620,464.150,1.000,3.000,5.000
309258.060,6143471.730,462.320,2.000,3.000,5.000
309257.670,6143471.980,458.300,3.000,3.000,2.000
309258.120,6143471.540,463.050,1.000,3.000,5.000
309257.840,6143471.710,460.130,2.000,3.000,1.000
309257.660,6143471.820,458.250,3.000,3.000,2.000
309258.070,6143471.400,462.660,1.000,3.000,5.000
309257.850,6143471.540,460.330,2.000,3.000,5.000
309257.650,6143471.660,458.270,3.000,3.000,2.000
309258.060,6143471.250,462.610,1.000,3.000,5.000
309257.860,6143471.380,460.500,2.000,3.000,5.000
309257.640,6143471.500,458.240,3.000,3.000,2.000
309258.050,6143471.090,462.610,1.000,4.000,5.000
309257.920,6143471.170,461.260,2.000,4.000,5.000
309257.810,6143471.230,460.150,3.000,4.000,5.000
309257.630,6143471.340,458.220,4.000,4.000,2.000
309258.060,6143470.920,462.870,1.000,4.000,5.000
309257.910,6143471.010,461.270,2.000,4.000,5.000
309257.810,6143471.070,460.190,3.000,4.000,5.000
309257.620,6143471.190,458.230,4.000,4.000,2.000
309257.900,6143470.860,461.250,1.000,4.000,5.000
309257.840,6143470.890,460.630,2.000,4.000,5.000
309257.710,6143470.960,459.250,3.000,4.000,1.000
309257.610,6143471.020,458.270,4.000,4.000,1.000
309258.060,6143470.600,463.070,1.000,3.000,5.000
309257.890,6143470.700,461.290,2.000,3.000,5.000
309257.590,6143470.870,458.110,3.000,3.000,2.000
309258.030,6143470.460,462.790,1.000,2.000,5.000
309257.570,6143470.710,458.030,2.000,2.000,2.000
309257.990,6143470.320,462.480,1.000,2.000,5.000
309257.550,6143470.560,457.960,2.000,2.000,2.000
309257.990,6143470.150,462.640,1.000,2.000,5.000
309257.540,6143470.400,457.930,2.000,2.000,2.000
309258.030,6143469.970,463.150,1.000,3.000,5.000
309257.950,6143470.010,462.320,2.000,3.000,5.000
309257.530,6143470.250,457.910,3.000,3.000,2.000
309258.330,6143469.660,466.290,1.000,3.000,5.000
309257.990,6143469.840,462.820,2.000,3.000,5.000
309257.510,6143470.080,457.880,3.000,3.000,2.000
309258.340,6143469.500,466.550,1.000,3.000,5.000
309258.260,6143469.540,465.670,2.000,3.000,5.000
309257.990,6143469.670,462.900,3.000,3.000,5.000
309258.360,6143469.330,466.870,1.000,4.000,5.000
309257.910,6143469.560,462.190,2.000,4.000,5.000
309257.570,6143469.720,458.700,3.000,4.000,1.000
309257.490,6143469.770,457.880,4.000,4.000,2.000
309258.350,6143469.180,466.730,1.000,3.000,5.000
309257.570,6143469.560,458.680,2.000,3.000,1.000
309257.490,6143469.600,457.820,3.000,3.000,2.000
309258.330,6143469.030,466.650,1.000,3.000,5.000
309257.560,6143469.410,458.710,2.000,3.000,1.000
309257.480,6143469.440,457.820,3.000,3.000,2.000
309258.330,6143468.880,466.740,1.000,2.000,5.000
309257.460,6143469.290,457.740,2.000,2.000,2.000
309258.320,6143468.730,466.690,1.000,3.000,5.000
309258.140,6143468.810,464.880,2.000,3.000,5.000
309257.440,6143469.130,457.680,3.000,3.000,2.000
309258.300,6143468.570,466.610,1.000,2.000,5.000
309257.430,6143468.980,457.620,2.000,2.000,2.000
309258.290,6143468.420,466.620,1.000,3.000,5.000
309258.060,6143468.530,464.250,2.000,3.000,5.000
309257.410,6143468.820,457.580,3.000,3.000,2.000
309258.280,6143468.280,466.590,1.000,2.000,5.000
309257.400,6143468.660,457.530,2.000,2.000,2.000
309258.300,6143468.110,466.880,1.000,2.000,5.000
309257.390,6143468.500,457.520,2.000,2.000,2.000
309258.280,6143467.970,466.810,1.000,2.000,5.000
309257.380,6143468.340,457.540,2.000,2.000,2.000
309258.290,6143467.800,467.000,1.000,2.000,5.000
309257.370,6143468.180,457.550,2.000,2.000,2.000
309258.260,6143467.660,466.840,1.000,2.000,5.000
309257.360,6143468.020,457.580,2.000,2.000,2.000
309258.260,6143467.500,466.930,1.000,2.000,5.000
309257.360,6143467.850,457.680,2.000,2.000,2.000
309258.220,6143467.360,466.580,1.000,2.000,5.000
309257.370,6143467.680,457.820,2.000,2.000,1.000
309258.230,6143467.200,466.740,1.000,2.000,5.000
309257.350,6143467.530,457.740,2.000,2.000,2.000
309258.210,6143467.060,466.690,1.000,2.000,5.000
309257.330,6143467.370,457.650,2.000,2.000,2.000
309258.230,6143466.890,466.940,1.000,2.000,5.000
309257.320,6143467.210,457.680,2.000,2.000,2.000
309258.210,6143466.740,466.890,1.000,2.000,5.000
309257.310,6143467.050,457.690,2.000,2.000,2.000
309258.220,6143466.590,467.040,1.000,2.000,5.000
309257.300,6143466.890,457.620,2.000,2.000,2.000
309258.210,6143466.440,467.020,1.000,3.000,5.000
309258.040,6143466.490,465.330,2.000,3.000,5.000
309257.280,6143466.740,457.570,3.000,3.000,2.000
309258.190,6143466.290,466.930,1.000,2.000,5.000
309257.270,6143466.580,457.570,2.000,2.000,2.000
309258.170,6143466.140,466.870,1.000,3.000,5.000
309258.030,6143466.180,465.470,2.000,3.000,5.000
309257.260,6143466.420,457.570,3.000,3.000,2.000
309258.160,6143465.990,466.810,1.000,2.000,5.000
309257.250,6143466.260,457.560,2.000,2.000,2.000
309258.160,6143465.830,466.960,1.000,2.000,5.000
309257.240,6143466.100,457.570,2.000,2.000,2.000
309258.160,6143465.670,467.040,1.000,3.000,5.000
309258.040,6143465.710,465.810,2.000,3.000,5.000
309257.230,6143465.940,457.530,3.000,3.000,2.000
309258.140,6143465.520,466.950,1.000,2.000,5.000
309257.200,6143465.780,457.370,2.000,2.000,2.000
309258.130,6143465.380,466.900,1.000,2.000,5.000
309257.180,6143465.620,457.270,2.000,2.000,2.000
309257.170,6143465.470,457.230,1.000,1.000,2.000
309258.060,6143465.090,466.450,1.000,2.000,5.000
309257.150,6143465.310,457.130,2.000,2.000,2.000
309258.060,6143464.930,466.540,1.000,2.000,5.000
309257.130,6143465.150,457.030,2.000,2.000,2.000
309258.070,6143464.770,466.700,1.000,2.000,5.000
309257.110,6143464.990,456.950,2.000,2.000,2.000
309257.430,6143464.760,460.350,1.000,2.000,5.000
309257.100,6143464.830,456.920,2.000,2.000,2.000
309258.010,6143464.480,466.340,1.000,3.000,5.000
309257.450,6143464.590,460.600,2.000,3.000,5.000
309257.080,6143464.670,456.880,3.000,3.000,2.000
309258.010,6143464.320,466.440,1.000,2.000,5.000
309257.070,6143464.510,456.880,2.000,2.000,1.000
309257.990,6143464.170,466.300,1.000,2.000,5.000
309257.070,6143464.350,456.950,2.000,2.000,1.000
309257.960,6143464.020,466.110,1.000,2.000,5.000
309257.080,6143464.180,457.130,2.000,2.000,1.000
309257.920,6143463.870,465.790,1.000,2.000,5.000
309257.010,6143464.030,456.570,2.000,2.000,2.000
309257.940,6143463.720,466.120,1.000,2.000,5.000
309256.990,6143463.870,456.450,2.000,2.000,2.000
309257.920,6143463.570,465.940,1.000,4.000,5.000
309257.830,6143463.590,465.070,2.000,4.000,5.000
309257.550,6143463.620,462.260,3.000,4.000,5.000
309256.980,6143463.710,456.440,4.000,4.000,2.000
309258.010,6143463.400,466.960,1.000,2.000,5.000
309256.970,6143463.550,456.430,2.000,2.000,2.000
309258.000,6143463.250,466.960,1.000,2.000,5.000
309256.950,6143463.390,456.430,2.000,2.000,2.000
309257.970,6143463.100,466.780,1.000,2.000,5.000
309256.950,6143463.220,456.460,2.000,2.000,1.000
309257.930,6143462.950,466.450,1.000,3.000,5.000
309257.810,6143462.970,465.280,2.000,3.000,5.000
309256.930,6143463.060,456.390,3.000,3.000,1.000
309257.810,6143462.820,465.360,1.000,3.000,5.000
309256.990,6143462.900,457.090,2.000,3.000,1.000
309256.920,6143462.900,456.380,3.000,3.000,1.000
309257.830,6143462.660,465.690,1.000,3.000,5.000
309256.980,6143462.740,457.100,2.000,3.000,1.000
309256.910,6143462.750,456.340,3.000,3.000,2.000
309257.830,6143462.510,465.720,1.000,2.000,5.000
309256.930,6143462.590,456.640,2.000,2.000,1.000
309256.900,6143462.420,456.510,1.000,1.000,1.000
309256.900,6143462.270,456.560,1.000,1.000,1.000
309256.880,6143462.100,456.520,1.000,1.000,1.000
309257.510,6143461.910,462.900,1.000,2.000,5.000
309256.900,6143461.940,456.820,2.000,2.000,1.000
309257.530,6143461.750,463.250,1.000,4.000,5.000
309257.240,6143461.760,460.270,2.000,4.000,5.000
309256.890,6143461.780,456.790,3.000,4.000,1.000
309256.810,6143461.780,456.010,4.000,4.000,2.000
309257.500,6143461.600,463.020,1.000,4.000,5.000
309257.220,6143461.610,460.210,2.000,4.000,5.000
309256.890,6143461.610,456.940,3.000,4.000,1.000
309256.810,6143461.620,456.140,4.000,4.000,1.000
309257.480,6143461.440,462.930,1.000,3.000,5.000
309257.210,6143461.450,460.250,2.000,3.000,5.000
309256.790,6143461.460,455.960,3.000,3.000,2.000
309257.440,6143461.290,462.640,1.000,3.000,5.000
309257.200,6143461.290,460.200,2.000,3.000,5.000
309256.790,6143461.290,456.080,3.000,3.000,1.000
309257.230,6143461.140,460.580,1.000,2.000,5.000
309256.790,6143461.140,456.170,2.000,2.000,1.000
309257.230,6143460.990,460.730,1.000,2.000,5.000
309256.770,6143460.990,456.100,2.000,2.000,1.000
309257.200,6143460.830,460.540,1.000,2.000,5.000
309256.760,6143460.820,456.080,2.000,2.000,1.000
309257.680,6143460.680,465.450,1.000,3.000,5.000
309257.170,6143460.670,460.340,2.000,3.000,5.000
309256.750,6143460.660,456.080,3.000,3.000,1.000
309257.690,6143460.520,465.500,1.000,2.000,5.000
309256.740,6143460.500,455.970,2.000,2.000,1.000
309257.670,6143460.370,465.430,1.000,2.000,5.000
309256.730,6143460.340,455.980,2.000,2.000,1.000
309257.620,6143460.220,465.020,1.000,2.000,5.000
309256.710,6143460.170,455.950,2.000,2.000,1.000
309257.290,6143460.050,461.770,1.000,2.000,5.000
309256.700,6143460.020,455.910,2.000,2.000,1.000
309257.000,6143459.880,458.990,1.000,2.000,5.000
309256.680,6143459.850,455.800,2.000,2.000,2.000
309257.440,6143459.750,463.520,1.000,3.000,5.000
309257.260,6143459.730,461.710,2.000,3.000,5.000
309256.650,6143459.690,455.630,3.000,3.000,2.000
309256.630,6143459.520,455.540,1.000,1.000,2.000
309256.620,6143459.360,455.520,1.000,1.000,2.000
309256.610,6143459.200,455.520,1.000,1.000,2.000
309257.590,6143459.150,465.360,1.000,3.000,5.000
309257.400,6143459.130,463.460,2.000,3.000,5.000
309256.590,6143459.040,455.460,3.000,3.000,2.000
309257.570,6143458.990,465.280,1.000,2.000,5.000
309256.580,6143458.880,455.470,2.000,2.000,2.000
309257.540,6143458.850,465.110,1.000,3.000,5.000
309257.070,6143458.780,460.430,2.000,3.000,5.000
309256.580,6143458.710,455.500,3.000,3.000,2.000
309257.560,6143458.690,465.390,1.000,2.000,5.000
309257.470,6143458.680,464.520,2.000,2.000,5.000
309257.550,6143458.540,465.340,1.000,3.000,5.000
309256.720,6143458.420,457.150,2.000,3.000,1.000
309256.550,6143458.400,455.470,3.000,3.000,1.000
309257.520,6143458.390,465.160,1.000,3.000,5.000
309256.730,6143458.260,457.380,2.000,3.000,5.000
309256.540,6143458.230,455.430,3.000,3.000,1.000
309257.630,6143458.240,466.400,1.000,3.000,5.000
309257.560,6143458.230,465.640,2.000,3.000,5.000
309256.520,6143458.070,455.350,3.000,3.000,1.000
309257.600,6143458.090,466.140,1.000,3.000,5.000
309257.500,6143458.070,465.180,2.000,3.000,5.000
309256.500,6143457.910,455.270,3.000,3.000,2.000
309257.650,6143457.950,466.710,1.000,3.000,5.000
309257.440,6143457.910,464.660,2.000,3.000,5.000
309256.490,6143457.740,455.250,3.000,3.000,2.000
309257.650,6143457.800,466.790,1.000,3.000,5.000
309257.460,6143457.770,464.900,2.000,3.000,5.000
309256.470,6143457.580,455.170,3.000,3.000,2.000
309257.420,6143457.600,464.630,1.000,2.000,5.000
309256.460,6143457.420,455.190,2.000,2.000,2.000
309256.440,6143457.260,455.110,1.000,1.000,2.000
309257.180,6143457.250,462.460,1.000,2.000,5.000
309256.430,6143457.090,455.100,2.000,2.000,2.000
309257.520,6143457.180,465.950,1.000,3.000,5.000
309257.170,6143457.090,462.450,2.000,3.000,5.000
309256.430,6143456.930,455.130,3.000,3.000,1.000
309257.520,6143457.020,466.040,1.000,3.000,5.000
309257.310,6143456.970,463.920,2.000,3.000,5.000
309256.410,6143456.760,455.100,3.000,3.000,2.000
309257.310,6143456.820,464.070,1.000,2.000,5.000
309256.400,6143456.600,455.040,2.000,2.000,2.000
309257.300,6143456.670,464.050,1.000,2.000,5.000
309256.390,6143456.440,455.120,2.000,2.000,1.000
309257.300,6143456.510,464.100,1.000,2.000,5.000
309256.370,6143456.270,455.020,2.000,2.000,1.000
309257.340,6143456.380,464.600,1.000,3.000,5.000
309256.470,6143456.140,456.030,2.000,3.000,1.000
309256.360,6143456.110,455.010,3.000,3.000,1.000
309257.330,6143456.220,464.630,1.000,2.000,5.000
309256.370,6143455.950,455.140,2.000,2.000,1.000
309257.320,6143456.070,464.640,1.000,3.000,5.000
309256.450,6143455.820,456.100,2.000,3.000,1.000
309256.340,6143455.780,454.980,3.000,3.000,1.000
309257.500,6143455.970,466.520,1.000,3.000,5.000
309257.300,6143455.910,464.490,2.000,3.000,5.000
309256.440,6143455.650,456.060,3.000,3.000,1.000
309257.290,6143455.750,464.530,1.000,2.000,5.000
309256.400,6143455.490,455.820,2.000,2.000,1.000
309257.480,6143455.670,466.480,1.000,3.000,5.000
309257.240,6143455.590,464.170,2.000,3.000,5.000
309256.320,6143455.310,455.090,3.000,3.000,1.000
309257.240,6143455.440,464.220,1.000,2.000,5.000
309256.280,6143455.130,454.830,2.000,2.000,2.000
309259.650,6143496.850,460.000,1.000,1.000,2.000
309259.640,6143496.690,460.010,1.000,1.000,2.000
309259.640,6143496.530,460.030,1.000,1.000,2.000
309259.630,6143496.350,460.050,1.000,1.000,2.000
309259.610,6143496.200,460.020,1.000,1.000,2.000
309259.600,6143496.040,459.960,1.000,1.000,2.000
309259.590,6143495.880,459.980,1.000,1.000,2.000
309259.580,6143495.720,459.940,1.000,1.000,2.000
309259.570,6143495.560,459.930,1.000,1.000,2.000
309259.550,6143495.400,459.920,1.000,1.000,2.000
309259.550,6143495.230,459.940,1.000,1.000,2.000
309259.540,6143495.070,459.950,1.000,1.000,2.000
309259.530,6143494.910,459.950,1.000,1.000,2.000
309259.510,6143494.740,459.940,1.000,1.000,2.000
309259.500,6143494.580,459.900,1.000,1.000,2.000
309259.490,6143494.420,459.920,1.000,1.000,2.000
309259.480,6143494.260,459.930,1.000,1.000,2.000
309259.600,6143493.830,461.360,1.000,2.000,1.000
309259.470,6143494.100,459.930,2.000,2.000,2.000
309259.460,6143493.920,459.930,1.000,1.000,2.000
309259.560,6143493.550,461.100,1.000,2.000,1.000
309259.450,6143493.760,459.950,2.000,2.000,2.000
309259.530,6143493.420,460.950,1.000,2.000,1.000
309259.440,6143493.600,459.950,2.000,2.000,2.000
309259.490,6143493.310,460.610,1.000,2.000,1.000
309259.440,6143493.440,459.970,2.000,2.000,2.000
309259.420,6143493.290,459.890,1.000,1.000,2.000
309259.740,6143492.440,463.650,1.000,2.000,5.000
309259.410,6143493.130,459.870,2.000,2.000,2.000
309259.740,6143492.250,463.800,1.000,2.000,5.000
309259.390,6143492.970,459.830,2.000,2.000,2.000
309259.740,6143492.080,463.890,1.000,2.000,5.000
309259.370,6143492.820,459.760,2.000,2.000,2.000
309259.730,6143491.920,463.920,1.000,2.000,5.000
309259.360,6143492.670,459.710,2.000,2.000,2.000
309259.720,6143491.760,463.910,1.000,2.000,5.000
309259.350,6143492.510,459.680,2.000,2.000,2.000
309259.620,6143491.780,462.910,1.000,2.000,5.000
309259.330,6143492.350,459.640,2.000,2.000,2.000
309259.650,6143491.540,463.360,1.000,2.000,5.000
309259.320,6143492.200,459.610,2.000,2.000,2.000
309259.640,6143491.390,463.290,1.000,2.000,5.000
309259.310,6143492.040,459.600,2.000,2.000,2.000
309259.570,6143491.350,462.590,1.000,2.000,5.000
309259.300,6143491.880,459.570,2.000,2.000,2.000
309259.610,6143491.090,463.180,1.000,2.000,5.000
309259.280,6143491.720,459.530,2.000,2.000,2.000
309259.580,6143490.970,462.940,1.000,3.000,5.000
309259.380,6143491.340,460.790,2.000,3.000,1.000
309259.270,6143491.550,459.540,3.000,3.000,2.000
309259.570,6143490.800,462.990,1.000,2.000,5.000
309259.380,6143491.170,460.850,2.000,2.000,1.000
309259.590,6143490.590,463.300,1.000,3.000,5.000
309259.370,6143491.010,460.830,2.000,3.000,1.000
309259.260,6143491.210,459.670,3.000,3.000,2.000
309259.520,6143490.540,462.660,1.000,2.000,5.000
309259.250,6143491.060,459.640,2.000,2.000,2.000
309259.510,6143490.380,462.680,1.000,3.000,5.000
309259.290,6143490.790,460.240,2.000,3.000,1.000
309259.220,6143490.940,459.350,3.000,3.000,2.000
309259.470,6143490.270,462.310,1.000,3.000,5.000
309259.350,6143490.500,460.980,2.000,3.000,1.000
309259.220,6143490.750,459.540,3.000,3.000,2.000
309259.360,6143490.320,461.150,1.000,3.000,5.000
309259.280,6143490.450,460.350,2.000,3.000,1.000
309259.190,6143490.640,459.240,3.000,3.000,2.000
309259.300,6143490.250,460.600,1.000,2.000,1.000
309259.160,6143490.490,459.130,2.000,2.000,2.000
309259.280,6143490.090,460.540,1.000,2.000,1.000
309259.150,6143490.340,459.050,2.000,2.000,2.000
309259.130,6143490.190,458.990,1.000,1.000,2.000
309259.110,6143490.040,458.900,1.000,1.000,2.000
309259.100,6143489.890,458.810,1.000,1.000,2.000
